SN,Name,Type,Year,Animation,Comedy,Crime,Fantasy,Action,Thriller,Romance,Family,Adventure,Mystery,Horror,Musical,War,Western,Sci-Fi,Film-Noir
3111,Places in the Heart (1984),Drama,1984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3112,'Night Mother (1986),Drama,1986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3113,End of Days (1999),Action|Thriller,1999,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3114,Toy Story 2 (1999),Animation|Children's|Comedy,1999,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3115,Flawless (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3116,Miss Julie (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3117,Ride with the Devil (1999),Drama|Romance|War,1999,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3118,Tumbleweeds (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3119,Bay of Blood (Reazione a catena) (1971),Horror,1971,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3120,"Distinguished Gentleman, The (1992)",Comedy,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3121,"Hitch-Hiker, The (1953)",Film-Noir,1953,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3122,Santa Fe Trail (1940),Drama|Romance|Western,1940,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,1989,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3124,Agnes Browne (1999),Comedy|Drama,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3125,"End of the Affair, The (1999)",Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3126,"End of the Affair, The (1955)",Drama,1955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3127,Holy Smoke (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3128,"Map of the World, A (1999)",Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3129,Sweet and Lowdown (1999),Comedy|Drama,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3130,Bonfire of the Vanities (1990),Comedy,1990,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3131,Broadway Damage (1997),Comedy,1997,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3132,Daddy Long Legs (1919),Comedy,1919,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3133,Go West (1925),Comedy,1925,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,1937,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3135,"Great Santini, The (1979)",Drama,1979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3136,"James Dean Story, The (1957)",Documentary,1957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3137,"Sea Wolves, The (1980)",Action|War,1980,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3138,Stealing Home (1988),Drama,1988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3139,Tarzan the Fearless (1933),Action|Adventure,1933,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3140,"Three Ages, The (1923)",Comedy,1923,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3141,"Two Jakes, The (1990)",Drama,1990,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3142,U2: Rattle and Hum (1988),Documentary|Musical,1988,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3143,Hell in the Pacific (1968),Drama|War,1968,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,1966,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3145,"Cradle Will Rock, The (1999)",Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3147,"Green Mile, The (1999)",Drama|Thriller,1999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3148,"Cider House Rules, The (1999)",Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3149,Diamonds (1999),Mystery,1999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3150,"War Zone, The (1999)",Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,1930,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3152,"Last Picture Show, The (1971)",Drama,1971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,1958,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3154,Blood on the Sun (1945),Drama|War,1945,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3155,Anna and the King (1999),Drama|Romance,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3157,Stuart Little (1999),Children's|Comedy,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3159,Fantasia 2000 (1999),Animation|Children's|Musical,2000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3160,Magnolia (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3161,Onegin (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3162,Simpatico (1999),Comedy|Drama,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3163,Topsy-Turvy (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3164,"Alley Cats, The (1968)",Drama,1968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3165,Boiling Point (1993),Action|Drama,1993,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3166,Brenda Starr (1989),Adventure,1989,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3167,Carnal Knowledge (1971),Drama,1971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3168,Easy Rider (1969),Adventure|Drama,1969,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3169,"Falcon and the Snowman, The (1984)",Drama,1984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3170,Hi-Yo Silver (1940),Western,1940,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3171,Room at the Top (1959),Drama,1959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3172,Ulysses (Ulisse) (1954),Adventure,1954,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3173,Any Given Sunday (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3174,Man on the Moon (1999),Comedy|Drama,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,1999,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3177,Next Friday (1999),Comedy,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3178,"Hurricane, The (1999)",Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3179,Angela's Ashes (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3180,Play it to the Bone (1999),Comedy|Drama,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3181,Titus (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3183,"Third Miracle, The (1999)",Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3184,Montana (1998),Action|Comedy|Crime|Drama,1998,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3185,Snow Falling on Cedars (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3186,"Girl, Interrupted (1999)",Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3187,Trans (1998),Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3189,My Dog Skip (1999),Comedy,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3190,Supernova (2000),Adventure|Sci-Fi,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3191,"Quarry, The (1998)",Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3192,"Terrorist, The (Malli) (1998)",Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3193,Creature (1999),Documentary,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3194,"Way We Were, The (1973)",Drama,1973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3195,Tess of the Storm Country (1922),Drama,1922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3196,Stalag 17 (1953),Drama|War,1953,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3197,"Presidio, The (1988)",Action,1988,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3198,Papillon (1973),Drama,1973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3199,Pal Joey (1957),Comedy|Musical|Romance,1957,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3200,"Last Detail, The (1973)",Comedy|Drama,1973,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3201,Five Easy Pieces (1970),Drama,1970,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,1971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3203,Dead Calm (1989),Thriller,1989,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3204,"Boys from Brazil, The (1978)",Thriller,1978,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,1960,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3206,Against All Odds (1984),Romance,1984,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3207,"Snows of Kilimanjaro, The (1952)",Adventure,1952,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3208,Loaded Weapon 1 (1993),Action|Comedy,1993,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3209,"Loves of Carmen, The (1948)",Drama,1948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3210,Fast Times at Ridgemont High (1982),Comedy,1982,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3211,"Cry in the Dark, A (1988)",Drama,1988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3212,Born to Win (1971),Drama,1971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3213,Batman: Mask of the Phantasm (1993),Animation|Children's,1993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3214,American Flyers (1985),Drama,1985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3215,Voyage of the Damned (1976),Drama,1976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,1970,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3217,"Star Is Born, A (1937)",Drama,1937,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3218,Poison (1991),Drama,1991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3219,Pacific Heights (1990),Thriller,1990,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3220,Night Tide (1961),Drama,1961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3221,"Draughtsman's Contract, The (1982)",Drama,1982,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3222,Carmen (1984),Drama,1984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3223,"Zed & Two Noughts, A (1985)",Drama,1985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3224,Woman in the Dunes (Suna no onna) (1964),Drama,1964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3225,Down to You (2000),Comedy|Romance,2000,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3226,Hellhounds on My Trail (1999),Documentary,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3227,"Not Love, Just Frenzy (M�s que amor, frenes�) (1996)",Comedy|Drama|Thriller,1996,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3228,Wirey Spindell (1999),Comedy,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3229,Another Man's Poison (1952),Crime|Drama,1952,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3230,"Odessa File, The (1974)",Thriller,1974,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3231,"Saphead, The (1920)",Comedy,1920,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3232,Seven Chances (1925),Comedy,1925,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3233,Smashing Time (1967),Comedy,1967,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3234,Train Ride to Hollywood (1978),Comedy,1978,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3235,Where the Buffalo Roam (1980),Comedy,1980,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3236,Zachariah (1971),Western,1971,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3237,Kestrel's Eye (Falkens �ga) (1998),Documentary,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3238,Eye of the Beholder (1999),Thriller,1999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3239,Isn't She Great? (2000),Comedy,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3240,"Big Tease, The (1999)",Comedy,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3241,"Cup, The (Ph�rpa) (1999)",Comedy,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3242,Santitos (1997),Comedy,1997,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3243,Encino Man (1992),Comedy,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3244,"Goodbye Girl, The (1977)",Comedy|Romance,1977,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,1964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3246,Malcolm X (1992),Drama,1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3247,Sister Act (1992),Comedy|Crime,1992,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3248,Sister Act 2: Back in the Habit (1993),Comedy,1993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3249,"Hand That Rocks the Cradle, The (1992)",Thriller,1992,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3250,Alive (1993),Drama,1993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3251,Agnes of God (1985),Drama|Mystery,1985,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3252,Scent of a Woman (1992),Drama,1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3253,Wayne's World (1992),Comedy,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3254,Wayne's World 2 (1993),Comedy,1993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3255,"League of Their Own, A (1992)",Comedy|Drama,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3256,Patriot Games (1992),Action|Thriller,1992,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,1992,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
3258,Death Becomes Her (1992),Comedy,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3259,Far and Away (1992),Drama|Romance,1992,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3260,Howards End (1992),Drama,1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3261,Singles (1992),Comedy|Drama|Romance,1992,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,1992,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3263,White Men Can't Jump (1992),Comedy,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3264,Buffy the Vampire Slayer (1992),Comedy|Horror,1992,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,1992,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3266,Man Bites Dog (C'est arriv� pr�s de chez vous) (1992),Action|Comedy|Crime|Drama,1992,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3267,"Mariachi, El (1992)",Action|Thriller,1992,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,1992,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3269,Forever Young (1992),Adventure|Romance|Sci-Fi,1992,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
3270,"Cutting Edge, The (1992)",Drama,1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3271,Of Mice and Men (1992),Drama,1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3272,Bad Lieutenant (1992),Crime|Drama,1992,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3273,Scream 3 (2000),Horror|Mystery|Thriller,2000,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
3274,Single White Female (1992),Action,1992,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3275,"Boondock Saints, The (1999)",Action|Comedy,1999,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3276,Gun Shy (2000),Comedy,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3277,Beloved/Friend (Amigo/Amado) (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3278,Gendernauts (1999),Documentary,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3279,Knockout (1999),Action|Adventure,1999,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3280,"Baby, The (1973)",Horror,1973,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3281,"Brandon Teena Story, The (1998)",Documentary,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3282,Different for Girls (1996),Comedy,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3283,Minnie and Moskowitz (1971),Action,1971,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3284,They Might Be Giants (1971),Comedy|Romance,1971,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3285,"Beach, The (2000)",Adventure|Drama,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3286,Snow Day (2000),Comedy,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3287,"Tigger Movie, The (2000)",Animation|Children's,2000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3288,Cotton Mary (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3290,Soft Toilet Seats (1999),Comedy,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3291,Trois (2000),Thriller,2000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3292,"Big Combo, The (1955)",Film-Noir,1955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3293,Conceiving Ada (1997),Drama|Sci-Fi,1997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3294,Eaten Alive (1976),Horror,1976,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3295,Raining Stones (1993),Drama,1993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3296,To Sir with Love (1967),Drama,1967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3297,With Byrd at the South Pole (1930),Documentary,1930,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3298,Boiler Room (2000),Drama,2000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3299,Hanging Up (2000),Comedy|Drama,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3300,Pitch Black (2000),Action|Sci-Fi,2000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,2000,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3302,Beautiful People (1999),Comedy,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3304,Blue Collar (1978),Crime|Drama,1978,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3305,Bluebeard (1944),Film-Noir|Horror,1944,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3306,"Circus, The (1928)",Comedy,1928,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3307,City Lights (1931),Comedy|Drama|Romance,1931,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3308,"Flamingo Kid, The (1984)",Comedy|Drama,1984,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3309,"Dog's Life, A (1920)",Comedy,1920,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310,"Kid, The (1921)",Action,1921,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3311,"Man from Laramie, The (1955)",Western,1955,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3312,"McCullochs, The (1975)",Drama,1975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313,Class Reunion (1982),Comedy,1982,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3314,"Big Trees, The (1952)",Action|Drama,1952,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3315,Happy Go Lovely (1951),Musical,1951,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3316,Reindeer Games (2000),Action|Thriller,2000,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3317,Wonder Boys (2000),Comedy|Drama,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318,Deterrence (1998),Thriller,1998,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3319,Judy Berlin (1999),Drama,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,1999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3321,"Waiting Game, The (2000)",Comedy,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3322,3 Strikes (2000),Comedy,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3323,Chain of Fools (2000),Comedy|Crime,2000,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3324,Drowning Mona (2000),Comedy,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3325,"Next Best Thing, The (2000)",Comedy|Drama,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3327,Beyond the Mat (2000),Documentary,2000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,1999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3329,"Year My Voice Broke, The (1987)",Drama,1987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3330,Splendor in the Grass (1961),Drama,1961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331,My Tutor (1983),Drama,1983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3332,"Legend of Lobo, The (1962)",Adventure|Children's,1962,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3333,"Killing of Sister George, The (1968)",Drama,1968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,1948,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
3335,Jail Bait (1954),Crime|Drama,1954,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3336,It Happened Here (1961),Drama,1961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,1967,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3338,For All Mankind (1989),Documentary,1989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3339,Cross of Iron (1977),War,1977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3340,Bride of the Monster (1956),Horror|Sci-Fi,1956,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3341,Born Yesterday (1950),Comedy,1950,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3342,Birdy (1984),Drama|War,1984,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3343,And God Created Woman (1988),Comedy|Drama|Romance,1988,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3344,Blood Feast (1963),Horror,1963,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,1967,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3346,Color Me Blood Red (1965),Horror,1965,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3347,Never Cry Wolf (1983),Drama,1983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3348,"Night Visitor, The (1970)",Crime|Thriller,1970,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
3349,"Perils of Pauline, The (1947)",Comedy,1947,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3350,"Raisin in the Sun, A (1961)",Drama,1961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
